run,cond,i,layer,vector,at_prompt_end,mean_reasoning,mean_first200,mean_last200,n_reasoning_tokens
qwen3.5-27b_20260823_223518,below_good,44,40,random_control,-1.4791929721832275,-1.3306604623794556,-1.3620282411575317,-1.314599633216858,10423
qwen3.5-27b_20260823_223518,below_good,45,32,value_axis,-0.5086302757263184,-4.177895545959473,-3.6650800704956055,-2.666377067565918,12233
qwen3.5-27b_20260823_223518,below_good,45,32,random_control,-0.11553022265434265,0.04773624613881111,0.08636747300624847,0.0037181139923632145,12233
qwen3.5-27b_20260823_223518,below_good,45,24,value_axis,-6.589860916137695,-9.381125450134277,-10.278681755065918,-8.60660457611084,12233
qwen3.5-27b_20260823_223518,below_good,45,24,random_control,0.45547306537628174,0.4332813322544098,0.38192975521087646,0.5398290753364563,12233
qwen3.5-27b_20260823_223518,below_good,45,40,value_axis,16.53980827331543,13.140942573547363,13.727967262268066,15.920066833496094,12233
qwen3.5-27b_20260823_223518,below_good,45,40,random_control,-1.4791929721832275,-1.3128000497817993,-1.3356393575668335,-1.4012670516967773,12233
qwen3.5-27b_20260823_223518,below_good,46,32,value_axis,-0.5086302757263184,-4.0997443199157715,-3.5875251293182373,-2.424903631210327,9991
qwen3.5-27b_20260823_223518,below_good,46,32,random_control,-0.11553022265434265,0.06519804894924164,0.19739407300949097,0.3034455478191376,9991
qwen3.5-27b_20260823_223518,below_good,46,24,value_axis,-6.589860916137695,-9.391046524047852,-10.301064491271973,-8.65195369720459,9991
qwen3.5-27b_20260823_223518,below_good,46,24,random_control,0.45547306537628174,0.4078230857849121,0.29303818941116333,0.2128792554140091,9991
qwen3.5-27b_20260823_223518,below_good,46,40,value_axis,16.53980827331543,13.232806205749512,13.836298942565918,16.817623138427734,9991
qwen3.5-27b_20260823_223518,below_good,46,40,random_control,-1.4791929721832275,-1.3309398889541626,-1.3249804973602295,-1.4913650751113892,9991
qwen3.5-27b_20260823_223518,below_good,47,32,value_axis,-0.508630633354187,-4.0455451011657715,-4.043559551239014,-3.1356561183929443,8453
qwen3.5-27b_20260823_223518,below_good,47,32,random_control,-0.11553037166595459,0.08061637729406357,0.15092381834983826,-0.04199032858014107,8453
qwen3.5-27b_20260823_223518,below_good,47,24,value_axis,-6.5898566246032715,-9.457324981689453,-10.558177947998047,-8.302458763122559,8453
qwen3.5-27b_20260823_223518,below_good,47,24,random_control,0.4554726481437683,0.41773056983947754,0.3580714464187622,0.46245673298835754,8453
qwen3.5-27b_20260823_223518,below_good,47,40,value_axis,16.53980827331543,13.618194580078125,13.19078254699707,14.466618537902832,8453
qwen3.5-27b_20260823_223518,below_good,47,40,random_control,-1.479193925857544,-1.3144453763961792,-1.4537560939788818,-1.1324834823608398,8453
qwen3.5-27b_20260823_223518,below_good,48,32,value_axis,-0.5086278319358826,-3.9221246242523193,-4.003625392913818,-3.9764978885650635,7047
qwen3.5-27b_20260823_223518,below_good,48,32,random_control,-0.11552993953227997,0.07309722900390625,0.19136516749858856,0.08133313804864883,7047
qwen3.5-27b_20260823_223518,below_good,48,24,value_axis,-6.58986234664917,-9.552400588989258,-10.510512351989746,-9.194971084594727,7047
qwen3.5-27b_20260823_223518,below_good,48,24,random_control,0.4554733633995056,0.43005678057670593,0.37597671151161194,0.46772822737693787,7047
qwen3.5-27b_20260823_223518,below_good,48,40,value_axis,16.539804458618164,14.09643268585205,13.336212158203125,14.288103103637695,7047
qwen3.5-27b_20260823_223518,below_good,48,40,random_control,-1.4791936874389648,-1.5092076063156128,-1.3700326681137085,-1.5358978509902954,7047
qwen3.5-27b_20260823_223518,below_good,49,32,value_axis,-0.5086275935173035,-3.9806151390075684,-4.213342666625977,-2.7581353187561035,13790
qwen3.5-27b_20260823_223518,below_good,49,32,random_control,-0.11553019285202026,0.11230596154928207,0.12188629060983658,0.06341533362865448,13790
qwen3.5-27b_20260823_223518,below_good,49,24,value_axis,-6.589864730834961,-9.345636367797852,-10.57263469696045,-8.352553367614746,13790
qwen3.5-27b_20260823_223518,below_good,49,24,random_control,0.45547282695770264,0.40496504306793213,0.4681348502635956,0.4648606479167938,13790
qwen3.5-27b_20260823_223518,below_good,49,40,value_axis,16.539813995361328,13.57048511505127,12.887651443481445,15.861013412475586,13790
qwen3.5-27b_20260823_223518,below_good,49,40,random_control,-1.4791944026947021,-1.3546696901321411,-1.3356866836547852,-1.309173583984375,13790
qwen3.5-27b_20260823_223518,below_good,50,32,value_axis,-0.5086305737495422,-3.923111915588379,-3.8378100395202637,-3.4458887577056885,9717
qwen3.5-27b_20260823_223518,below_good,50,32,random_control,-0.11553037166595459,0.08134491741657257,0.1296469271183014,-0.016837142407894135,9717
qwen3.5-27b_20260823_223518,below_good,50,24,value_axis,-6.58985710144043,-9.363408088684082,-10.395888328552246,-8.72362995147705,9717
qwen3.5-27b_20260823_223518,below_good,50,24,random_control,0.4554726779460907,0.40629255771636963,0.3702494502067566,0.427583247423172,9717
qwen3.5-27b_20260823_223518,below_good,50,40,value_axis,16.53980827331543,13.876670837402344,13.746057510375977,14.6116943359375,9717
qwen3.5-27b_20260823_223518,below_good,50,40,random_control,-1.479193925857544,-1.3954001665115356,-1.4116462469100952,-1.3567761182785034,9717
qwen3.5-27b_20260823_223518,below_good,51,32,value_axis,-0.5086302757263184,-4.116114139556885,-3.6699023246765137,-2.4948554039001465,10424
qwen3.5-27b_20260823_223518,below_good,51,32,random_control,-0.11553022265434265,0.10696662962436676,0.15664905309677124,-0.03338118642568588,10424
qwen3.5-27b_20260823_223518,below_good,51,24,value_axis,-6.589860916137695,-9.501230239868164,-10.058586120605469,-7.720088481903076,10424
qwen3.5-27b_20260823_223518,below_good,51,24,random_control,0.45547306537628174,0.41411149501800537,0.4170204997062683,0.4171198606491089,10424
qwen3.5-27b_20260823_223518,below_good,51,40,value_axis,16.53980827331543,13.588488578796387,13.493500709533691,15.404802322387695,10424
qwen3.5-27b_20260823_223518,below_good,51,40,random_control,-1.4791929721832275,-1.3847850561141968,-1.4228107929229736,-1.1474438905715942,10424
